;GSDB_NO;B_P_RATIO;PRESSURE_RATIO;RATED_THRUST_KN_;HC_EI_T_O_G_KG_;HC_EI_C_O_G_KG_;HC_EI_APP_G_KG_;HC_EI_IDLE_G_KG_;HC_NUMBER_TEST;HC_NUMBER_ENG;HC_DP_FOO_AVG_G_KN_;HC_DP_FOO_SIGMA_G_KN_;HC_DP_FOO_MIN_G_KN_;HC_DP_FOO_MAX_G_KN_;HC_DP_FOO_CHARACTERISTIC_G_KN_;HC_DP_FOO_CHARACTERISTIC_OF_REG_LIMIT_;HC_LTO_TOTAL_MASS_G_;CO_EI_T_O_G_KG_;CO_EI_C_O_G_KG_;CO_EI_APP_G_KG_;CO_EI_IDLE_G_KG_;CO_NUMBER_TEST;CO_NUMBER_ENG;CO_DP_FOO_AVG_G_KN_;CO_DP_FOO_SIGMA_G_KN_;CO_DP_FOO_MIN_G_KN_;CO_DP_FOO_MAX_G_KN_;CO_DP_FOO_CHARACTERISTIC_G_KN_;CO_DP_FOO_CHARACTERISTIC_OF_REG_LIMIT_;CO_LTO_TOTAL_MASS_G_;NOX_EI_T_O_G_KG_;NOX_EI_C_O_G_KG_;NOX_EI_APP_G_KG_;NOX_EI_IDLE_G_KG_;NOX_NUMBER_TEST;NOX_NUMBER_ENG;NOX_DP_FOO_AVG_G_KN_;NOX_DP_FOO_SIGMA_G_KN_;NOX_DP_FOO_MIN_G_KN_;NOX_DP_FOO_MAX_G_KN_;NOX_DP_FOO_CHARACTERISTIC_G_KN_;NOX_DP_FOO_CHARACTERISTIC_OF_ORIGINAL_STANDARD_;NOX_DP_FOO_CHARACTERISTIC_OF_CAEP_2_STANDARD_;NOX_DP_FOO_CHARACTERISTIC_OF_CAEP_4_STANDARD_;NOX_DP_FOO_CHARACTERISTIC_OF_CAEP_6_STANDARD_;NOX_DP_FOO_CHARACTERISTIC_OF_CAEP_8_STANDARD_;NOX_LTO_TOTAL_MASS_G_;SN_T_O;SN_C_O;SN_APP;SN_IDLE;SN_NUMBER_TEST;SN_NUMBER_ENG;SN_MAX;SN_SIGMA;SN_RANGE_MIN;SN_RANGE_MAX;SN_CHARACTERISTIC;SN_CHARACTERISTIC_OF_REG_LIMIT_;FUEL_H_C_RATIO_MIN;FUEL_H_C_RATIO_MAX;FUEL_AROM_MIN_;FUEL_AROM_MAX_;FUEL_FLOW_T_O_KG_SEC_;FUEL_FLOW_C_O_KG_SEC_;FUEL_FLOW_APP_KG_SEC_;FUEL_FLOW_IDLE_KG_SEC_;FUEL_LTO_CYCLE_KG_;LOADS_POWER_EXTRACTION_KW_;AMBIENT_BARO_MIN_KPA_;AMBIENT_BARO_MAX_KPA_;AMBIENT_TEMP_MIN_K_;AMBIENT_TEMP_MAX_K_;HUMIDITY_MIN_KG_KG_;HUMIDITY_MAX_KG_KG_
131;7;6.8;28.2;137.61;0.0;0.0;0.0;5.8;3.0;1.0;7.2;1.3648235897417043;4.747518382352942;7.306158088235294;11.1;56.6;986.0;0.8;0.7;2.1;35.1;3.0;1.0;45.7;3.397460708166665;38.92056776556776;45.70531135531135;56.2;47.6;6278.0;29.7;23.8;9.3;3.9;3.0;1.0;45.4;1.2938656402811686;46.40532967032968;94.39452380952382;52.6;54.6;68.2;82.1;93.2;110.5;6240.0;10.7;8.4;1.0;1.1;3.0;1.0;10.7;1.587896299501851;6.078492509363296;9.03756554307116;13.8;63.6;1.95;1.95;17.3;17.3;1.252;1.035;0.342;0.109;441.0;0.0;97.77;98.11;286.0;295.0;0.0061;0.0074
132;8;5.4;32.6;142.3;0.05;0.02;0.05;1.1;7.0;3.0;1.43;0.26;1.15;1.67;1.67;8.5;204.0;0.54;0.25;2.14;25.59;7.0;3.0;33.47;2.0;31.2;35.0;36.2;30.7;4765.0;30.9;21.83;9.56;4.6;7.0;3.0;48.3;0.6;47.7;48.9;51.2;48.7;60.8;72.0;79.8;92.6;6875.0;16.0;13.4;2.1;2.1;7.0;3.0;16.0;6.2;8.9;20.2;17.6;81.9;1.92;1.93;16.2;17.5;1.462;1.153;0.369;0.113;478.0;0.0;97.6;98.5;277.0;293.0;0.0015;0.00628
133;1;6.8;28.8;138.78;0.008;0.008;0.082;5.68;3.0;1.0;7.56;0.59;6.9;8.01;11.6;59.4;1050.0;0.93;0.8;1.75;34.0;3.0;1.0;47.2;1.71;45.4;48.8;57.9;49.1;6546.0;32.6;25.8;10.0;4.19;3.0;1.0;50.9;0.04;50.89;50.96;59.0;60.5;75.6;90.7;103.0;121.8;7077.0;11.1;8.5;1.0;1.1;3.0;1.0;11.1;1.6;9.3;12.1;14.3;66.0;1.95;1.95;17.3;17.3;1.308;1.076;0.3558;0.1175;466.0;0.0;97.77;98.11;286.0;295.0;0.0061;0.0074
134;7;5.9;24.0;102.2;0.1;0.1;0.8;5.9;3.0;1.0;9.4;1.3648235897417043;4.747518382352942;7.306158088235294;14.4;73.5;970.0;0.8;0.8;3.7;30.4;3.0;1.0;48.7;3.397460708166665;38.92056776556776;45.70531135531135;59.7;50.6;5012.0;21.4;17.9;8.8;3.6;3.0;1.0;37.9;1.2938656402811686;46.40532967032968;94.39452380952382;43.9;49.9;62.4;76.5;86.9;105.4;3875.0;5.4;2.1;0.3;0.6;3.0;1.0;5.4;1.587896299501851;6.078492509363296;9.03756554307116;6.9;29.3;1.92;1.92;19.0;19.0;0.954;0.794;0.28;0.098;365.0;0.0;98.2;99.6;281.5;283.6;0.0065;0.0075
135;8;5.9;24.2;103.6;0.02;0.03;0.07;3.01;7.0;3.0;4.36;0.49;3.81;4.74;5.09;26.0;452.0;0.16;0.17;4.42;38.8;7.0;3.0;58.34;2.8;55.2;60.2;63.1;53.5;6047.0;17.54;14.76;8.26;3.92;7.0;3.0;32.58;1.1;31.6;33.8;34.5;39.0;48.8;59.8;67.9;82.2;3377.0;11.2;8.4;2.1;2.1;7.0;3.0;11.2;2.5;8.3;12.9;12.3;52.5;1.92;1.93;16.2;17.5;0.956;0.793;0.278;0.095;359.0;0.0;97.6;98.5;277.0;293.0;0.0015;0.00628
136;7;5.9;24.4;102.2;0.2;0.3;0.4;4.4;4.0;2.0;7.6;1.3648235897417043;7.4;7.8;9.9;50.5;789.0;2.9;8.1;21.0;44.1;4.0;2.0;94.3;3.397460708166665;92.9;95.8;107.5;91.1;9687.0;13.9;10.7;7.6;3.2;4.0;2.0;26.9;1.2938656402811686;26.5;27.2;29.5;33.2;41.5;51.0;57.8;69.9;2754.0;0.3;0.3;6.6;1.7;4.0;2.0;6.6;1.587896299501851;6.078492509363296;9.03756554307116;7.8;33.1;1.93;1.93;17.33;17.33;0.961;0.799;0.296;0.105;381.0;0.0;98.5;99.74;284.6;292.4;0.0081;0.0115
137;8;6.0;22.7;96.1;0.03;0.03;0.08;3.76;7.0;3.0;5.66;0.57;5.01;6.06;6.61;33.7;544.0;0.15;0.21;5.12;42.82;7.0;3.0;67.11;2.9;63.7;68.8;72.6;61.5;6448.0;16.1;13.79;7.96;3.77;7.0;3.0;30.71;1.0;29.7;31.8;32.5;38.1;47.6;58.7;66.8;81.6;2950.0;9.7;7.0;2.1;2.1;7.0;3.0;9.7;2.1;8.0;12.1;10.7;44.7;1.92;1.93;16.2;17.5;0.875;0.727;0.26;0.091;338.0;0.0;97.6;98.5;277.0;293.0;0.0015;0.00628
138;6;5.9;27.69;120.11;0.2;0.2;0.5;4.6;3.0;1.0;6.77;1.3648235897417043;4.747518382352942;7.306158088235294;10.4;53.2;818.0;0.9;0.9;2.3;23.4;3.0;1.0;34.33;3.397460708166665;38.92056776556776;45.70531135531135;42.1;35.7;4123.0;28.0;23.2;10.0;4.3;3.0;1.0;47.06;1.2938656402811686;46.40532967032968;94.39452380952382;54.6;57.2;71.5;86.2;97.9;116.5;5641.0;5.4;4.1;0.2;0.5;3.0;1.0;5.4;1.587896299501851;6.078492509363296;9.03756554307116;6.9;30.7;1.92;1.92;19.0;19.0;1.132;0.935;0.312;0.104;408.0;0.0;98.2;99.6;281.5;283.6;0.0065;0.0075
139;8;5.7;27.3;120.1;0.02;0.02;0.05;1.92;7.0;3.0;2.61;0.36;2.21;2.93;3.05;15.6;314.0;0.25;0.16;3.24;32.07;7.0;3.0;44.84;2.4;42.0;46.6;48.5;41.1;5386.0;21.57;17.23;8.85;4.22;7.0;3.0;37.56;1.1;36.8;38.8;39.8;42.1;52.6;63.5;72.2;85.9;4511.0;13.4;9.9;2.1;2.1;7.0;3.0;13.4;4.5;8.4;16.9;14.7;65.3;1.92;1.93;16.2;17.5;1.142;0.939;0.316;0.102;407.0;0.0;97.6;98.5;277.0;293.0;0.0015;0.00628
140;3;6.0;24.64;104.53;0.2;0.2;0.6;5.5;3.0;1.0;8.61;1.3648235897417043;4.747518382352942;7.306158088235294;13.3;67.9;901.0;0.9;1.0;2.9;27.7;3.0;1.0;43.27;3.397460708166665;38.92056776556776;45.70531135531135;53.1;45.0;4525.0;23.6;19.6;9.2;4.0;3.0;1.0;40.49;1.2938656402811686;46.40532967032968;94.39452380952382;46.9;52.5;65.7;80.3;91.2;110.2;4232.0;5.4;2.2;0.3;0.6;3.0;1.0;5.4;1.587896299501851;6.078492509363296;9.03756554307116;7.0;29.9;1.92;1.92;19.0;19.0;0.961;0.799;0.275;0.097;363.0;0.0;98.2;99.6;281.5;283.6;0.0065;0.0075
141;7;5.9;22.6;94.7;0.1;0.1;0.9;6.5;3.0;1.0;10.8;1.3648235897417043;4.747518382352942;7.306158088235294;16.6;84.7;1023.0;0.8;0.8;3.9;32.9;3.0;1.0;54.4;3.397460708166665;38.92056776556776;45.70531135531135;66.8;56.6;5176.0;19.7;16.7;8.4;3.4;3.0;1.0;35.4;1.2938656402811686;46.40532967032968;94.39452380952382;41.0;48.1;60.2;74.4;84.5;103.3;3358.0;5.4;1.5;0.3;0.6;3.0;1.0;5.4;1.587896299501851;6.078492509363296;9.03756554307116;6.9;28.7;1.92;1.92;19.0;19.0;0.875;0.729;0.262;0.094;342.0;0.0;98.2;99.6;281.5;283.6;0.0065;0.0075
142;3;6.0;24.6;104.5;0.2;0.2;0.4;4.6;4.0;2.0;7.9;1.3648235897417043;7.6;8.2;10.3;52.6;849.0;3.1;7.4;21.5;44.8;4.0;2.0;96.7;3.397460708166665;95.2;98.2;110.2;93.4;10205.0;14.2;11.0;8.7;3.6;4.0;2.0;28.8;1.2938656402811686;28.4;29.2;31.7;35.5;44.4;54.3;61.7;74.6;3020.0;0.3;0.3;6.7;1.8;4.0;2.0;6.7;1.587896299501851;6.2;7.1;7.9;33.8;1.93;1.93;17.33;17.33;0.97;0.81;0.31;0.11;394.0;0.0;98.5;99.74;284.6;292.4;0.0081;0.0115
143;2;5.7;24.8;104.5;0.1;0.2;0.2;3.4;9.0;4.0;5.84;1.3648235897417043;4.58;8.45;6.7;34.0;630.0;4.48;12.18;17.75;46.1;9.0;4.0;103.35;3.397460708166665;97.66;109.78;110.6;93.7;10842.0;13.51;10.41;10.32;3.9;9.0;4.0;30.2;1.2938656402811686;29.37;31.42;31.7;35.4;44.2;54.0;61.4;74.1;3158.0;0.5;0.5;3.8;3.5;9.0;4.0;3.7;1.587896299501851;3.1;4.2;4.0;17.1;1.92;1.92;18.1;18.1;0.998;0.827;0.315;0.111;400.0;0.0;99.29;101.01;288.0;298.0;0.01;0.0146
144;3;5.9;23.33;97.89;0.2;0.2;0.7;6.2;3.0;1.0;9.96;1.3648235897417043;4.747518382352942;7.306158088235294;15.3;78.1;980.0;0.9;1.0;3.4;30.0;3.0;1.0;48.31;3.397460708166665;38.92056776556776;45.70531135531135;59.3;50.3;4743.0;21.9;18.5;8.7;3.8;3.0;1.0;38.23;1.2938656402811686;46.40532967032968;94.39452380952382;44.3;51.1;63.9;78.6;89.4;108.8;3732.0;5.4;1.6;0.3;0.6;3.0;1.0;5.4;1.587896299501851;6.078492509363296;9.03756554307116;7.0;29.4;1.92;1.92;19.0;19.0;0.891;0.742;0.26;0.094;344.0;0.0;98.2;99.6;281.5;283.6;0.0065;0.0075
145;8;6.0;23.1;97.9;0.03;0.03;0.08;3.55;7.0;3.0;5.31;0.55;4.68;5.7;6.2;31.6;520.0;0.15;0.2;4.94;41.77;7.0;3.0;64.82;2.9;61.5;66.5;70.1;59.4;6343.0;16.42;14.01;8.03;3.81;7.0;3.0;31.13;1.1;30.1;32.2;33.0;38.3;47.9;59.0;67.0;81.7;3047.0;9.7;8.0;2.1;2.1;7.0;3.0;9.7;2.1;8.0;12.1;10.7;44.9;1.92;1.93;16.2;17.5;0.894;0.743;0.264;0.092;343.0;0.0;97.6;98.5;277.0;293.0;0.0015;0.00628
146;3;5.9;27.69;120.11;0.2;0.2;0.5;4.6;3.0;1.0;6.77;1.3648235897417043;4.747518382352942;7.306158088235294;10.4;53.1;818.0;0.9;0.9;2.3;23.4;3.0;1.0;34.3;3.397460708166665;38.92056776556776;45.70531135531135;42.1;35.7;4123.0;28.0;23.2;10.0;4.3;3.0;1.0;47.06;1.2938656402811686;46.40532967032968;94.39452380952382;54.6;57.2;71.6;86.3;98.0;116.5;5641.0;5.4;4.1;0.2;0.5;3.0;1.0;5.4;1.587896299501851;6.078492509363296;9.03756554307116;7.0;31.1;1.92;1.92;19.0;19.0;1.132;0.935;0.312;0.104;408.0;0.0;98.2;99.6;281.5;283.6;0.0065;0.0075
147;8;5.7;27.3;120.1;0.02;0.02;0.05;1.92;7.0;3.0;2.61;0.36;2.21;2.93;3.05;15.6;314.0;0.25;0.16;3.24;32.07;7.0;3.0;44.84;2.4;42.0;46.6;48.5;41.1;5386.0;21.57;17.23;8.85;4.22;7.0;3.0;37.56;1.1;36.6;38.8;39.8;42.1;52.6;63.5;72.2;85.9;4511.0;13.4;9.9;2.1;2.1;7.0;3.0;13.4;4.5;8.4;16.9;14.7;65.3;1.92;1.93;16.2;17.5;1.142;0.939;0.316;0.102;407.0;0.0;97.6;98.5;277.0;293.0;0.0015;0.00628
148;3;5.9;27.7;120.1;0.1;0.2;5.3;3.6;4.0;2.0;9.2;1.3648235897417043;8.2;10.1;12.0;61.2;1136.0;1.4;3.6;29.1;40.1;4.0;2.0;84.7;3.397460708166665;79.0;90.4;96.5;81.8;10400.0;18.4;13.6;6.5;3.9;4.0;2.0;31.7;1.2938656402811686;31.1;32.4;34.9;36.6;45.7;55.1;62.6;74.4;3847.0;0.3;0.3;0.5;2.0;4.0;2.0;2.0;1.587896299501851;1.8;2.2;2.3;10.2;1.93;1.93;17.33;17.33;1.14;0.95;0.34;0.12;442.0;0.0;98.5;99.74;284.6;292.4;0.0081;0.0115
149;8;5.9;24.3;104.5;0.02;0.03;0.07;2.93;7.0;3.0;4.24;0.48;3.7;4.61;4.95;25.3;440.0;0.17;0.17;4.35;38.39;7.0;3.0;57.45;2.7;54.3;59.3;62.1;52.6;5912.0;17.73;14.88;8.29;3.94;7.0;3.0;32.81;1.1;31.8;34.0;34.8;39.3;49.1;60.1;68.3;82.7;3363.0;11.3;8.4;2.1;2.1;7.0;3.0;11.3;2.6;8.3;12.9;12.4;53.0;1.92;1.93;16.2;17.5;0.965;0.8;0.279;0.095;361.0;0.0;97.6;98.5;277.0;293.0;0.0015;0.00628
150;2;5.9;27.1;117.9;0.1;0.1;0.13;3.87;3.0;1.0;5.7;0.4;5.26;6.04;8.8;44.8;674.0;0.5;0.5;2.33;31.9;3.0;1.0;47.3;0.38;47.0;47.7;58.1;49.2;5595.0;28.7;23.3;10.0;4.3;3.0;1.0;49.7;0.5;49.3;50.2;57.6;61.1;76.4;92.4;105.0;125.1;5861.0;10.0;11.7;0.0;0.0;3.0;1.0;11.7;1.3;10.2;12.7;15.1;66.7;1.93;1.93;16.8;16.8;1.166;0.961;0.326;0.107;421.0;0.0;97.49;98.18;283.4;293.9;0.0067;0.0076
151;2;5.7;27.1;117.9;0.1;0.1;11.4;2.2;3.0;2.0;11.2;1.3648235897417043;10.4;12.0;14.6;74.5;1350.0;1.6;4.9;43.8;37.1;3.0;2.0;93.5;3.397460708166665;87.6;99.3;106.5;90.3;11234.0;16.61;12.58;6.13;4.49;3.0;2.0;31.5;1.2938656402811686;31.0;31.9;34.6;36.7;45.9;55.5;63.1;75.2;3783.0;0.5;0.5;2.3;3.5;3.0;2.0;4.75;1.587896299501851;4.5;5.0;5.6;24.8;1.93;1.93;16.8;16.8;1.18;0.975;0.335;0.121;447.0;0.0;100.67;101.01;293.0;299.0;0.0114;0.0129
152;9;8.71;36.62;332.39;0.03;0.03;0.07;4.04;3.0;1.0;4.51;0.31;4.17;4.77;6.94;35.4;1498.0;0.11;0.09;1.27;33.58;3.0;1.0;37.6;1.1;36.35;38.46;46.15;39.1;12497.0;41.73;31.37;12.9;5.24;3.0;1.0;53.29;0.312;53.06;53.65;61.77;54.6;68.2;77.0;85.6;97.5;17713.0;4.06;3.87;2.2;3.08;3.0;1.0;4.06;0.689;3.28;4.56;5.22;30.7;1.94;1.94;16.8;17.6;2.637;2.169;0.711;0.234;932.0;0.0;97.396;97.812;287.74;296.06;0.00503;0.00863
153;2;5.1;32.46;281.53;0.05;0.04;0.11;1.3;4.0;2.0;1.76;0.186;1.44;1.88;2.3;11.7;494.0;0.05;0.04;1.92;17.64;4.0;2.0;23.32;1.24;19.8;22.7;26.6;22.5;6565.0;27.59;21.44;12.61;4.87;4.0;2.0;47.0;0.383;45.0;45.8;51.7;49.3;61.6;71.9;80.9;93.9;13232.0;6.9;6.2;0.0;0.0;4.0;2.0;6.9;1.07;6.5;8.7;8.1;45.4;1.94;1.94;15.3;15.3;2.702;2.199;0.714;0.226;928.0;0.0;97.61;98.15;279.0;293.0;0.00457;0.00743
154;7;7.08;42.24;513.9;0.04;0.03;0.06;4.24;3.0;1.0;4.98;0.11;4.86;5.08;7.7;39.1;2559.0;0.08;0.07;1.98;39.11;3.0;1.0;46.43;0.48;46.0;46.95;57.0;48.3;23858.0;50.34;35.98;16.5;5.19;3.0;1.0;67.89;0.96;66.84;68.71;78.7;63.2;79.0;86.0;94.3;105.5;34888.0;4.1;2.5;1.45;0.87;3.0;1.0;4.1;1.19;3.2;4.45;5.3;34.9;1.94;1.96;11.9;12.5;4.69;3.67;1.13;0.38;1546.0;0.0;97.058;97.865;290.72;294.22;0.00514;0.00761
155;7;7.17;41.21;504.9;0.03;0.03;0.06;4.37;3.0;1.0;5.17;0.11;5.04;5.27;8.0;40.6;2608.0;0.08;0.07;2.11;39.72;3.0;1.0;47.55;0.48;47.12;48.06;58.4;49.5;24007.0;47.74;35.08;16.2;5.16;3.0;1.0;65.37;0.98;64.29;66.21;75.8;61.9;77.4;84.7;93.1;104.5;33006.0;3.88;2.39;1.44;0.9;3.0;1.0;3.88;1.04;3.13;5.07;5.0;32.9;1.94;1.96;11.9;12.5;4.53;3.58;1.11;0.38;1518.0;0.0;97.058;97.865;290.72;294.22;0.00514;0.00761
156;7;7.34;39.73;492.6;0.03;0.03;0.06;4.55;3.0;1.0;5.44;0.12;5.31;5.51;8.4;42.7;2679.0;0.07;0.07;2.29;40.59;3.0;1.0;49.15;0.47;48.72;49.65;60.3;51.1;24212.0;44.44;33.85;15.78;5.11;3.0;1.0;62.15;1.0;61.05;63.02;72.0;60.3;75.4;83.3;91.9;103.5;30616.0;3.58;2.25;1.42;0.96;3.0;1.0;3.58;0.87;3.03;4.58;4.6;30.2;1.94;1.96;11.9;12.5;4.32;3.47;1.08;0.37;1479.0;0.0;97.058;97.865;290.72;294.22;0.00514;0.00761
157;2;5.1;31.72;267.03;0.05;0.05;0.11;1.43;4.0;2.0;1.83;0.207;1.68;2.16;2.4;12.1;490.0;0.05;0.04;1.93;18.42;4.0;2.0;23.04;1.19;21.9;24.7;26.3;22.2;6166.0;27.38;21.05;12.63;4.81;4.0;2.0;46.51;0.351;46.0;46.8;51.1;49.4;61.8;72.6;82.0;95.4;12420.0;6.9;5.3;0.0;0.0;4.0;2.0;6.9;0.915;5.9;8.2;8.1;44.7;1.94;1.94;15.3;15.3;2.594;2.104;0.682;0.203;867.0;0.0;97.61;98.15;279.0;293.0;0.00457;0.00743
158;5;5.1;35.7;304.8;0.07;0.07;0.18;9.53;11.0;6.0;11.28;1.3648235897417043;4.747518382352942;7.306158088235294;12.6;64.3;3438.0;0.34;0.31;1.23;37.02;11.0;6.0;44.2;3.397460708166665;38.92056776556776;45.70531135531135;46.7;39.6;13473.0;45.63;31.74;10.29;4.69;11.0;6.0;63.15;1.2938656402811686;46.40532967032968;94.39452380952382;65.8;59.1;73.8;83.9;93.5;107.0;19254.0;10.1;8.6;0.0;0.0;11.0;6.0;10.1;1.587896299501851;6.078492509363296;9.03756554307116;10.8;61.9;1.94;1.94;15.3;15.3;2.989;2.387;0.755;0.227;976.0;0.0;97.61;98.15;279.0;293.0;0.00457;0.00743
159;2;5.1;30.13;254.26;0.05;0.05;0.11;1.54;4.0;2.0;2.01;0.223;1.87;2.36;2.6;13.3;513.0;0.04;0.04;2.13;19.23;4.0;2.0;24.78;1.19;23.7;26.5;28.2;23.9;6317.0;24.94;19.72;12.47;4.73;4.0;2.0;43.69;0.3;43.3;44.0;48.0;47.9;59.9;71.4;81.1;95.3;11113.0;6.9;4.5;0.0;0.0;4.0;2.0;6.9;0.62;6.2;7.7;8.1;44.1;1.94;1.94;15.3;15.3;2.422;1.983;0.65;0.199;830.0;0.0;97.61;98.15;279.0;293.0;0.00457;0.00743
160;4;5.1;34.5;297.44;0.04;0.04;0.09;0.92;7.0;3.0;1.2;1.3648235897417043;4.747518382352942;7.306158088235294;1.4;7.1;359.0;0.04;0.02;1.44;15.05;7.0;3.0;18.81;3.397460708166665;38.92056776556776;45.70531135531135;20.3;17.2;5598.0;31.28;23.54;12.66;4.77;7.0;3.0;50.52;1.2938656402811686;46.40532967032968;94.39452380952382;53.5;49.1;61.4;70.4;78.7;90.5;15027.0;5.9;5.5;0.0;0.0;7.0;3.0;5.9;1.587896299501851;6.078492509363296;9.03756554307116;6.5;37.0;1.94;1.94;15.3;15.3;2.904;2.337;0.744;0.227;963.0;0.0;97.61;98.15;279.0;293.0;0.00457;0.00743
161;4;5.1;34.5;297.44;0.06;0.07;0.18;10.35;3.0;2.0;12.52;1.3648235897417043;4.747518382352942;7.306158088235294;16.3;83.1;3726.0;0.34;0.3;1.33;38.09;3.0;2.0;46.58;3.397460708166665;38.92056776556776;45.70531135531135;53.1;45.0;13860.0;43.15;30.3;10.13;4.62;3.0;2.0;60.69;1.2938656402811686;46.40532967032968;94.39452380952382;66.7;61.2;76.5;87.8;98.2;112.8;18055.0;10.09;8.06;0.0;0.0;3.0;2.0;10.09;1.587896299501851;6.078492509363296;9.03756554307116;11.8;67.4;1.94;1.94;15.3;15.3;2.904;2.337;0.744;0.227;963.0;0.0;97.61;98.15;279.0;293.0;0.00457;0.00743
162;2;5.1;33.1;287.04;0.04;0.04;0.11;1.25;4.0;2.0;1.68;0.187;1.36;1.8;2.2;11.2;480.0;0.05;0.04;1.85;17.37;4.0;2.0;22.71;1.3;19.0;22.0;25.9;21.9;6517.0;28.72;22.01;12.66;4.88;4.0;2.0;48.07;0.574;45.1;46.4;52.9;49.8;62.2;72.2;81.1;93.9;13796.0;6.8;6.5;0.0;0.0;4.0;2.0;6.8;1.26;6.1;8.9;8.0;44.9;1.94;1.94;15.3;15.3;2.767;2.245;0.724;0.228;942.0;0.0;97.61;98.15;279.0;293.0;0.00457;0.00743
163;1;5.1;33.08;287.0;0.05;0.07;0.14;9.37;3.0;2.0;11.78;4.8;7.4;16.0;15.3;78.2;3384.0;0.38;0.34;1.61;42.67;3.0;2.0;54.29;6.2;46.3;57.3;61.9;52.4;15602.0;39.29;28.02;9.91;4.53;3.0;2.0;56.44;1.3;54.7;57.3;62.1;58.5;73.1;84.8;95.3;110.3;16203.0;9.9;7.2;0.0;0.0;3.0;2.0;9.9;2.8;7.5;12.7;11.6;65.5;1.89;1.89;16.4;16.4;2.767;2.245;0.724;0.228;942.0;0.0;97.66;97.99;292.0;296.0;0.012;0.015
164;3;5.1;32.82;272.53;0.05;0.05;0.11;1.31;4.0;2.0;1.67;1.3648235897417043;4.747518382352942;7.306158088235294;2.2;11.2;459.0;0.05;0.04;1.83;17.45;4.0;2.0;21.75;3.397460708166665;38.92056776556776;45.70531135531135;24.8;21.0;5931.0;28.58;21.76;12.74;4.91;4.0;2.0;48.22;1.2938656402811686;46.40532967032968;94.39452380952382;53.0;50.2;62.7;73.0;82.0;95.1;13142.0;7.4;5.2;0.0;0.0;4.0;2.0;7.4;1.587896299501851;6.078492509363296;9.03756554307116;8.7;48.4;1.94;1.94;15.3;15.3;2.685;2.162;0.697;0.206;887.0;0.0;97.61;98.15;279.0;293.0;0.0046;0.0074
165;21;7.3;40.36;492.6;0.029;0.024;0.053;3.865;6.0;2.0;4.14;0.28;3.78;4.46;5.39;27.500000000000004;2042.7477480000005;0.128;0.143;2.499;35.724;6.0;2.0;39.16;1.39;37.37;40.7;44.62;37.8135593220339;19317.211476;45.247;34.387;15.53;5.421;6.0;2.0;60.91;1.12;59.06;62.32;66.98;55.4837640821736;69.35470510271699;76.3565891472868;84.0612449799197;94.55110107284021;30010.235664;2.96;2.16;1.55;1.37;6.0;2.0;2.96;1.3;0.68;3.8;3.47;22.6916807591621;1.9;1.96;11.9;16.4;4.226;3.375;1.029;0.334;1390.992;0.0;97.06;98.32;290.7;298.7;0.0051;0.0094
166;9;8.53;35.5;363.22;0.03;0.03;0.07;3.21;3.0;1.0;3.63;0.3;3.43;3.98;5.59;28.5;1318.0;0.31;0.32;2.77;34.12;3.0;1.0;39.57;1.05;38.85;40.77;48.6;41.2;14371.0;40.25;32.43;13.76;5.1;3.0;1.0;52.26;0.72;51.52;52.95;60.6;54.6;68.2;77.7;86.6;99.1;18984.0;0.94;0.82;1.4;1.56;3.0;1.0;1.56;0.79;0.82;2.4;2.0;12.0;1.9017672793854248;1.9062501691192648;15.0;16.0;2.796;2.281;0.738;0.258;999.0;0.0;98.41;98.66;277.2;281.3;0.0015;0.0043
167;21;7.1;42.94;513.9;0.032;0.024;0.048;3.636;6.0;2.0;3.82;0.25;3.51;4.11;4.98;25.4081632653061;1964.0470080000005;0.125;0.137;2.16;34.578;6.0;2.0;37.06;1.31;35.36;38.56;42.23;35.7881355932203;19038.993624000002;51.068;36.44;16.166;5.511;6.0;2.0;66.39;1.09;64.6;67.83;73.0;57.9917381633302;72.4896727041627;78.5960378983635;86.0443187175861;96.0526315789474;34113.78276;3.38;2.23;1.6;1.34;6.0;2.0;3.38;1.55;0.71;4.54;3.97;26.2642480003762;1.9;1.96;11.9;16.4;4.6;3.566;1.073;0.341;1453.392;0.0;97.06;98.32;290.7;298.7;0.0051;0.0094
168;21;7.3;40.36;492.6;0.029;0.024;0.053;3.865;6.0;2.0;4.14;0.28;3.78;4.46;5.39;27.500000000000004;2042.7477480000005;0.128;0.143;2.499;35.724;6.0;2.0;39.16;1.39;37.37;40.7;44.62;37.8135593220339;19317.211476;45.247;34.387;15.53;5.421;6.0;2.0;60.91;1.12;59.06;62.32;66.98;55.4837640821736;69.35470510271699;76.3565891472868;84.0612449799197;94.55110107284021;30010.235664;2.96;2.16;1.55;1.37;6.0;2.0;2.96;1.3;0.68;3.8;3.47;22.6916807591621;1.9;1.96;11.9;16.4;4.226;3.375;1.029;0.334;1390.992;0.0;97.06;98.32;290.7;298.7;0.0051;0.0094
